areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Manchester,E08000003,2020-04-02,34,290,34,290,,
ltla,Manchester,E08000003,2020-04-01,28,256,28,256,,
ltla,Manchester,E08000003,2020-03-31,33,228,33,228,,
ltla,Manchester,E08000003,2020-03-30,24,195,24,195,,
ltla,Manchester,E08000003,2020-03-29,23,171,23,171,,
ltla,Manchester,E08000003,2020-03-28,31,148,31,148,,
ltla,Manchester,E08000003,2020-03-27,14,117,14,117,,
ltla,Manchester,E08000003,2020-03-26,22,103,22,103,,
ltla,Manchester,E08000003,2020-03-25,15,81,15,81,,
ltla,Manchester,E08000003,2020-03-24,8,66,8,66,,
ltla,Manchester,E08000003,2020-03-23,12,58,12,58,,
ltla,Manchester,E08000003,2020-03-22,4,46,4,46,,
ltla,Manchester,E08000003,2020-03-21,3,42,3,42,,
ltla,Manchester,E08000003,2020-03-20,5,39,5,39,,
ltla,Manchester,E08000003,2020-03-19,4,34,4,34,,
ltla,Manchester,E08000003,2020-03-18,3,30,3,30,,
ltla,Manchester,E08000003,2020-03-17,4,27,4,27,,
ltla,Manchester,E08000003,2020-03-16,6,23,6,23,,
ltla,Manchester,E08000003,2020-03-15,3,17,3,17,,
ltla,Manchester,E08000003,2020-03-14,0,14,0,14,,
ltla,Manchester,E08000003,2020-03-13,6,14,6,14,,
ltla,Manchester,E08000003,2020-03-12,0,8,0,8,,
ltla,Manchester,E08000003,2020-03-11,1,8,1,8,,
ltla,Manchester,E08000003,2020-03-10,1,7,1,7,,
ltla,Manchester,E08000003,2020-03-09,2,6,2,6,,
ltla,Manchester,E08000003,2020-03-08,0,4,0,4,,
ltla,Manchester,E08000003,2020-03-07,0,4,0,4,,
ltla,Manchester,E08000003,2020-03-06,0,4,0,4,,
ltla,Manchester,E08000003,2020-03-05,2,4,2,4,,
ltla,Manchester,E08000003,2020-03-04,1,2,1,2,,
ltla,Manchester,E08000003,2020-03-03,1,1,1,1,,
