areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Nottingham,E06000018,2021-02-10,135,28307,133,28251,2,56
ltla,Nottingham,E06000018,2021-02-09,139,28172,138,28118,1,54
ltla,Nottingham,E06000018,2021-02-08,141,28033,141,27980,0,53
ltla,Nottingham,E06000018,2021-02-07,91,27892,91,27839,0,53
ltla,Nottingham,E06000018,2021-02-06,111,27801,110,27748,1,53
ltla,Nottingham,E06000018,2021-02-05,132,27690,132,27638,0,52
ltla,Nottingham,E06000018,2021-02-04,158,27558,157,27506,1,52
ltla,Nottingham,E06000018,2021-02-03,158,27400,156,27349,2,51
ltla,Nottingham,E06000018,2021-02-02,170,27242,169,27193,1,49
ltla,Nottingham,E06000018,2021-02-01,212,27072,212,27024,0,48
ltla,Nottingham,E06000018,2021-01-31,127,26860,126,26812,1,48
ltla,Nottingham,E06000018,2021-01-30,161,26733,160,26686,1,47
ltla,Nottingham,E06000018,2021-01-29,152,26572,150,26526,2,46
ltla,Nottingham,E06000018,2021-01-28,175,26420,173,26376,2,44
ltla,Nottingham,E06000018,2021-01-27,184,26245,182,26203,2,42
ltla,Nottingham,E06000018,2021-01-26,161,26061,160,26021,1,40
ltla,Nottingham,E06000018,2021-01-25,173,25900,171,25861,2,39
ltla,Nottingham,E06000018,2021-01-24,100,25727,100,25690,0,37
ltla,Nottingham,E06000018,2021-01-23,138,25627,138,25590,0,37
ltla,Nottingham,E06000018,2021-01-22,191,25489,191,25452,0,37
ltla,Nottingham,E06000018,2021-01-21,215,25298,215,25261,0,37
ltla,Nottingham,E06000018,2021-01-20,229,25083,227,25046,2,37
ltla,Nottingham,E06000018,2021-01-19,230,24854,230,24819,0,35
ltla,Nottingham,E06000018,2021-01-18,213,24624,212,24589,1,35
ltla,Nottingham,E06000018,2021-01-17,155,24411,154,24377,1,34
ltla,Nottingham,E06000018,2021-01-16,165,24256,164,24223,1,33
ltla,Nottingham,E06000018,2021-01-15,191,24091,189,24059,2,32
ltla,Nottingham,E06000018,2021-01-14,210,23900,209,23870,1,30
ltla,Nottingham,E06000018,2021-01-13,217,23690,217,23661,0,29
ltla,Nottingham,E06000018,2021-01-12,224,23473,223,23444,1,29
ltla,Nottingham,E06000018,2021-01-11,259,23249,255,23221,4,28
ltla,Nottingham,E06000018,2021-01-10,167,22990,167,22966,0,24
ltla,Nottingham,E06000018,2021-01-09,167,22823,167,22799,0,24
ltla,Nottingham,E06000018,2021-01-08,213,22656,211,22632,2,24
ltla,Nottingham,E06000018,2021-01-07,255,22443,255,22421,0,22
ltla,Nottingham,E06000018,2021-01-06,281,22188,279,22166,2,22
ltla,Nottingham,E06000018,2021-01-05,251,21907,249,21887,2,20
ltla,Nottingham,E06000018,2021-01-04,324,21656,322,21638,2,18
ltla,Nottingham,E06000018,2021-01-03,214,21332,214,21316,0,16
ltla,Nottingham,E06000018,2021-01-02,249,21118,249,21102,0,16
ltla,Nottingham,E06000018,2021-01-01,85,20869,85,20853,0,16
ltla,Nottingham,E06000018,2020-12-31,228,20784,228,20768,0,16
ltla,Nottingham,E06000018,2020-12-30,208,20556,207,20540,1,16
ltla,Nottingham,E06000018,2020-12-29,238,20348,238,20333,0,15
ltla,Nottingham,E06000018,2020-12-28,158,20110,158,20095,0,15
ltla,Nottingham,E06000018,2020-12-27,146,19952,146,19937,0,15
ltla,Nottingham,E06000018,2020-12-26,159,19806,159,19791,0,15
ltla,Nottingham,E06000018,2020-12-25,63,19647,62,19632,1,15
ltla,Nottingham,E06000018,2020-12-24,70,19584,69,19570,1,14
ltla,Nottingham,E06000018,2020-12-23,128,19514,128,19501,0,13
ltla,Nottingham,E06000018,2020-12-22,131,19386,131,19373,0,13
ltla,Nottingham,E06000018,2020-12-21,136,19255,136,19242,0,13
ltla,Nottingham,E06000018,2020-12-20,90,19119,90,19106,0,13
ltla,Nottingham,E06000018,2020-12-19,80,19029,79,19016,1,13
ltla,Nottingham,E06000018,2020-12-18,114,18949,114,18937,0,12
ltla,Nottingham,E06000018,2020-12-17,147,18835,147,18823,0,12
ltla,Nottingham,E06000018,2020-12-16,112,18688,110,18676,2,12
ltla,Nottingham,E06000018,2020-12-15,134,18576,132,18566,2,10
ltla,Nottingham,E06000018,2020-12-14,133,18442,133,18434,0,8
ltla,Nottingham,E06000018,2020-12-13,61,18309,61,18301,0,8
ltla,Nottingham,E06000018,2020-12-12,62,18248,62,18240,0,8
ltla,Nottingham,E06000018,2020-12-11,69,18186,68,18178,1,8
ltla,Nottingham,E06000018,2020-12-10,101,18117,101,18110,0,7
ltla,Nottingham,E06000018,2020-12-09,97,18016,97,18009,0,7
ltla,Nottingham,E06000018,2020-12-08,71,17919,71,17912,0,7
ltla,Nottingham,E06000018,2020-12-07,105,17848,105,17841,0,7
ltla,Nottingham,E06000018,2020-12-06,47,17743,47,17736,0,7
ltla,Nottingham,E06000018,2020-12-05,55,17696,55,17689,0,7
ltla,Nottingham,E06000018,2020-12-04,56,17641,56,17634,0,7
ltla,Nottingham,E06000018,2020-12-03,78,17585,78,17578,0,7
ltla,Nottingham,E06000018,2020-12-02,78,17507,78,17500,0,7
ltla,Nottingham,E06000018,2020-12-01,76,17429,76,17422,0,7
ltla,Nottingham,E06000018,2020-11-30,110,17353,110,17346,0,7
ltla,Nottingham,E06000018,2020-11-29,64,17243,64,17236,0,7
ltla,Nottingham,E06000018,2020-11-28,57,17179,57,17172,0,7
ltla,Nottingham,E06000018,2020-11-27,62,17122,62,17115,0,7
ltla,Nottingham,E06000018,2020-11-26,90,17060,90,17053,0,7
ltla,Nottingham,E06000018,2020-11-25,94,16970,94,16963,0,7
ltla,Nottingham,E06000018,2020-11-24,81,16876,81,16869,0,7
ltla,Nottingham,E06000018,2020-11-23,108,16795,108,16788,0,7
ltla,Nottingham,E06000018,2020-11-22,53,16687,53,16680,0,7
ltla,Nottingham,E06000018,2020-11-21,70,16634,70,16627,0,7
ltla,Nottingham,E06000018,2020-11-20,78,16564,78,16557,0,7
ltla,Nottingham,E06000018,2020-11-19,81,16486,81,16479,0,7
ltla,Nottingham,E06000018,2020-11-18,117,16405,117,16398,0,7
ltla,Nottingham,E06000018,2020-11-17,123,16288,122,16281,1,7
ltla,Nottingham,E06000018,2020-11-16,135,16165,135,16159,0,6
ltla,Nottingham,E06000018,2020-11-15,80,16030,80,16024,0,6
ltla,Nottingham,E06000018,2020-11-14,95,15950,95,15944,0,6
ltla,Nottingham,E06000018,2020-11-13,139,15855,139,15849,0,6
ltla,Nottingham,E06000018,2020-11-12,112,15716,112,15710,0,6
ltla,Nottingham,E06000018,2020-11-11,157,15604,157,15598,0,6
ltla,Nottingham,E06000018,2020-11-10,127,15447,127,15441,0,6
ltla,Nottingham,E06000018,2020-11-09,146,15320,145,15314,1,6
ltla,Nottingham,E06000018,2020-11-08,110,15174,110,15169,0,5
ltla,Nottingham,E06000018,2020-11-07,107,15064,107,15059,0,5
ltla,Nottingham,E06000018,2020-11-06,150,14957,150,14952,0,5
ltla,Nottingham,E06000018,2020-11-05,156,14807,156,14802,0,5
ltla,Nottingham,E06000018,2020-11-04,153,14651,152,14646,1,5
ltla,Nottingham,E06000018,2020-11-03,164,14498,164,14494,0,4
ltla,Nottingham,E06000018,2020-11-02,283,14334,283,14330,0,4
ltla,Nottingham,E06000018,2020-11-01,108,14051,108,14047,0,4
ltla,Nottingham,E06000018,2020-10-31,136,13943,136,13939,0,4
ltla,Nottingham,E06000018,2020-10-30,185,13807,185,13803,0,4
ltla,Nottingham,E06000018,2020-10-29,168,13622,167,13618,1,4
ltla,Nottingham,E06000018,2020-10-28,200,13454,200,13451,0,3
ltla,Nottingham,E06000018,2020-10-27,219,13254,219,13251,0,3
ltla,Nottingham,E06000018,2020-10-26,251,13035,251,13032,0,3
ltla,Nottingham,E06000018,2020-10-25,169,12784,169,12781,0,3
ltla,Nottingham,E06000018,2020-10-24,137,12615,137,12612,0,3
ltla,Nottingham,E06000018,2020-10-23,201,12478,201,12475,0,3
ltla,Nottingham,E06000018,2020-10-22,237,12277,237,12274,0,3
ltla,Nottingham,E06000018,2020-10-21,271,12040,271,12037,0,3
ltla,Nottingham,E06000018,2020-10-20,267,11769,267,11766,0,3
ltla,Nottingham,E06000018,2020-10-19,304,11502,304,11499,0,3
ltla,Nottingham,E06000018,2020-10-18,167,11198,167,11195,0,3
ltla,Nottingham,E06000018,2020-10-17,207,11031,207,11028,0,3
ltla,Nottingham,E06000018,2020-10-16,236,10824,236,10821,0,3
ltla,Nottingham,E06000018,2020-10-15,317,10588,317,10585,0,3
ltla,Nottingham,E06000018,2020-10-14,467,10271,467,10268,0,3
ltla,Nottingham,E06000018,2020-10-13,412,9804,412,9801,0,3
ltla,Nottingham,E06000018,2020-10-12,499,9392,499,9389,0,3
ltla,Nottingham,E06000018,2020-10-11,320,8893,320,8890,0,3
ltla,Nottingham,E06000018,2020-10-10,400,8573,400,8570,0,3
ltla,Nottingham,E06000018,2020-10-09,479,8173,479,8170,0,3
ltla,Nottingham,E06000018,2020-10-08,813,7694,813,7691,0,3
ltla,Nottingham,E06000018,2020-10-07,730,6881,730,6878,0,3
ltla,Nottingham,E06000018,2020-10-06,646,6151,646,6148,0,3
ltla,Nottingham,E06000018,2020-10-05,733,5505,733,5502,0,3
ltla,Nottingham,E06000018,2020-10-04,607,4772,607,4769,0,3
ltla,Nottingham,E06000018,2020-10-03,460,4165,460,4162,0,3
ltla,Nottingham,E06000018,2020-10-02,530,3705,530,3702,0,3
ltla,Nottingham,E06000018,2020-10-01,483,3175,483,3172,0,3
ltla,Nottingham,E06000018,2020-09-30,311,2692,311,2689,0,3
ltla,Nottingham,E06000018,2020-09-29,186,2381,186,2378,0,3
ltla,Nottingham,E06000018,2020-09-28,166,2195,166,2192,0,3
ltla,Nottingham,E06000018,2020-09-27,130,2029,130,2026,0,3
ltla,Nottingham,E06000018,2020-09-26,75,1899,75,1896,0,3
ltla,Nottingham,E06000018,2020-09-25,45,1824,45,1821,0,3
ltla,Nottingham,E06000018,2020-09-24,40,1779,40,1776,0,3
ltla,Nottingham,E06000018,2020-09-23,32,1739,32,1736,0,3
ltla,Nottingham,E06000018,2020-09-22,14,1707,14,1704,0,3
ltla,Nottingham,E06000018,2020-09-21,29,1693,29,1690,0,3
ltla,Nottingham,E06000018,2020-09-20,14,1664,14,1661,0,3
ltla,Nottingham,E06000018,2020-09-19,19,1650,19,1647,0,3
ltla,Nottingham,E06000018,2020-09-18,19,1631,19,1628,0,3
ltla,Nottingham,E06000018,2020-09-17,16,1612,16,1609,0,3
ltla,Nottingham,E06000018,2020-09-16,14,1596,14,1593,0,3
ltla,Nottingham,E06000018,2020-09-15,13,1582,13,1579,0,3
ltla,Nottingham,E06000018,2020-09-14,15,1569,15,1566,0,3
ltla,Nottingham,E06000018,2020-09-13,8,1554,8,1551,0,3
ltla,Nottingham,E06000018,2020-09-12,5,1546,5,1543,0,3
ltla,Nottingham,E06000018,2020-09-11,14,1541,14,1538,0,3
ltla,Nottingham,E06000018,2020-09-10,11,1527,11,1524,0,3
ltla,Nottingham,E06000018,2020-09-09,13,1516,13,1513,0,3
ltla,Nottingham,E06000018,2020-09-08,12,1503,12,1500,0,3
ltla,Nottingham,E06000018,2020-09-07,18,1491,18,1488,0,3
ltla,Nottingham,E06000018,2020-09-06,20,1473,20,1470,0,3
ltla,Nottingham,E06000018,2020-09-05,7,1453,7,1450,0,3
ltla,Nottingham,E06000018,2020-09-04,10,1446,9,1443,1,3
ltla,Nottingham,E06000018,2020-09-03,22,1436,21,1434,1,2
ltla,Nottingham,E06000018,2020-09-02,29,1414,29,1413,0,1
ltla,Nottingham,E06000018,2020-09-01,8,1385,8,1384,0,1
ltla,Nottingham,E06000018,2020-08-31,9,1377,9,1376,0,1
ltla,Nottingham,E06000018,2020-08-30,5,1368,5,1367,0,1
ltla,Nottingham,E06000018,2020-08-29,2,1363,2,1362,0,1
ltla,Nottingham,E06000018,2020-08-28,5,1361,5,1360,0,1
ltla,Nottingham,E06000018,2020-08-27,7,1356,7,1355,0,1
ltla,Nottingham,E06000018,2020-08-26,9,1349,9,1348,0,1
ltla,Nottingham,E06000018,2020-08-25,3,1340,2,1339,1,1
ltla,Nottingham,E06000018,2020-08-24,4,1337,4,1337,,
ltla,Nottingham,E06000018,2020-08-23,1,1333,1,1333,,
ltla,Nottingham,E06000018,2020-08-22,5,1332,5,1332,,
ltla,Nottingham,E06000018,2020-08-21,14,1327,14,1327,,
ltla,Nottingham,E06000018,2020-08-20,9,1313,9,1313,,
ltla,Nottingham,E06000018,2020-08-19,3,1304,3,1304,,
ltla,Nottingham,E06000018,2020-08-18,2,1301,2,1301,,
ltla,Nottingham,E06000018,2020-08-17,6,1299,6,1299,,
ltla,Nottingham,E06000018,2020-08-16,4,1293,4,1293,,
ltla,Nottingham,E06000018,2020-08-15,5,1289,5,1289,,
ltla,Nottingham,E06000018,2020-08-14,4,1284,4,1284,,
ltla,Nottingham,E06000018,2020-08-13,6,1280,6,1280,,
ltla,Nottingham,E06000018,2020-08-12,7,1274,7,1274,,
ltla,Nottingham,E06000018,2020-08-11,5,1267,5,1267,,
ltla,Nottingham,E06000018,2020-08-10,3,1262,3,1262,,
ltla,Nottingham,E06000018,2020-08-09,3,1259,3,1259,,
ltla,Nottingham,E06000018,2020-08-08,2,1256,2,1256,,
ltla,Nottingham,E06000018,2020-08-07,1,1254,1,1254,,
ltla,Nottingham,E06000018,2020-08-06,2,1253,2,1253,,
ltla,Nottingham,E06000018,2020-08-05,5,1251,5,1251,,
ltla,Nottingham,E06000018,2020-08-04,2,1246,2,1246,,
ltla,Nottingham,E06000018,2020-08-03,4,1244,4,1244,,
ltla,Nottingham,E06000018,2020-08-02,5,1240,5,1240,,
ltla,Nottingham,E06000018,2020-08-01,0,1235,0,1235,,
ltla,Nottingham,E06000018,2020-07-31,5,1235,5,1235,,
ltla,Nottingham,E06000018,2020-07-30,3,1230,3,1230,,
ltla,Nottingham,E06000018,2020-07-29,1,1227,1,1227,,
ltla,Nottingham,E06000018,2020-07-28,9,1226,9,1226,,
ltla,Nottingham,E06000018,2020-07-27,5,1217,5,1217,,
ltla,Nottingham,E06000018,2020-07-26,1,1212,1,1212,,
ltla,Nottingham,E06000018,2020-07-25,3,1211,3,1211,,
ltla,Nottingham,E06000018,2020-07-24,2,1208,2,1208,,
ltla,Nottingham,E06000018,2020-07-23,0,1206,0,1206,,
ltla,Nottingham,E06000018,2020-07-22,1,1206,1,1206,,
ltla,Nottingham,E06000018,2020-07-21,2,1205,2,1205,,
ltla,Nottingham,E06000018,2020-07-20,1,1203,1,1203,,
ltla,Nottingham,E06000018,2020-07-19,4,1202,4,1202,,
ltla,Nottingham,E06000018,2020-07-18,1,1198,1,1198,,
ltla,Nottingham,E06000018,2020-07-17,2,1197,2,1197,,
ltla,Nottingham,E06000018,2020-07-16,1,1195,1,1195,,
ltla,Nottingham,E06000018,2020-07-15,3,1194,3,1194,,
ltla,Nottingham,E06000018,2020-07-14,3,1191,3,1191,,
ltla,Nottingham,E06000018,2020-07-13,2,1188,2,1188,,
ltla,Nottingham,E06000018,2020-07-12,0,1186,0,1186,,
ltla,Nottingham,E06000018,2020-07-11,2,1186,2,1186,,
ltla,Nottingham,E06000018,2020-07-10,0,1184,0,1184,,
ltla,Nottingham,E06000018,2020-07-09,0,1184,0,1184,,
ltla,Nottingham,E06000018,2020-07-08,1,1184,1,1184,,
ltla,Nottingham,E06000018,2020-07-07,4,1183,4,1183,,
ltla,Nottingham,E06000018,2020-07-06,0,1179,0,1179,,
ltla,Nottingham,E06000018,2020-07-05,2,1179,2,1179,,
ltla,Nottingham,E06000018,2020-07-04,6,1177,6,1177,,
ltla,Nottingham,E06000018,2020-07-03,2,1171,2,1171,,
ltla,Nottingham,E06000018,2020-07-02,2,1169,2,1169,,
ltla,Nottingham,E06000018,2020-07-01,2,1167,2,1167,,
ltla,Nottingham,E06000018,2020-06-30,2,1165,2,1165,,
ltla,Nottingham,E06000018,2020-06-29,2,1163,2,1163,,
ltla,Nottingham,E06000018,2020-06-28,2,1161,2,1161,,
ltla,Nottingham,E06000018,2020-06-27,2,1159,2,1159,,
ltla,Nottingham,E06000018,2020-06-26,4,1157,4,1157,,
ltla,Nottingham,E06000018,2020-06-25,8,1153,8,1153,,
ltla,Nottingham,E06000018,2020-06-24,3,1145,3,1145,,
ltla,Nottingham,E06000018,2020-06-23,4,1142,4,1142,,
ltla,Nottingham,E06000018,2020-06-22,5,1138,5,1138,,
ltla,Nottingham,E06000018,2020-06-21,1,1133,1,1133,,
ltla,Nottingham,E06000018,2020-06-20,1,1132,1,1132,,
ltla,Nottingham,E06000018,2020-06-19,8,1131,8,1131,,
ltla,Nottingham,E06000018,2020-06-18,4,1123,4,1123,,
ltla,Nottingham,E06000018,2020-06-17,6,1119,6,1119,,
ltla,Nottingham,E06000018,2020-06-16,6,1113,6,1113,,
ltla,Nottingham,E06000018,2020-06-15,9,1107,9,1107,,
ltla,Nottingham,E06000018,2020-06-14,2,1098,2,1098,,
ltla,Nottingham,E06000018,2020-06-13,1,1096,1,1096,,
ltla,Nottingham,E06000018,2020-06-12,7,1095,7,1095,,
ltla,Nottingham,E06000018,2020-06-11,8,1088,8,1088,,
ltla,Nottingham,E06000018,2020-06-10,11,1080,11,1080,,
ltla,Nottingham,E06000018,2020-06-09,7,1069,7,1069,,
ltla,Nottingham,E06000018,2020-06-08,5,1062,5,1062,,
ltla,Nottingham,E06000018,2020-06-07,6,1057,6,1057,,
ltla,Nottingham,E06000018,2020-06-06,6,1051,6,1051,,
ltla,Nottingham,E06000018,2020-06-05,11,1045,11,1045,,
ltla,Nottingham,E06000018,2020-06-04,10,1034,10,1034,,
ltla,Nottingham,E06000018,2020-06-03,1,1024,1,1024,,
ltla,Nottingham,E06000018,2020-06-02,20,1023,20,1023,,
ltla,Nottingham,E06000018,2020-06-01,9,1003,9,1003,,
ltla,Nottingham,E06000018,2020-05-31,5,994,5,994,,
ltla,Nottingham,E06000018,2020-05-30,10,989,10,989,,
ltla,Nottingham,E06000018,2020-05-29,11,979,11,979,,
ltla,Nottingham,E06000018,2020-05-28,10,968,10,968,,
ltla,Nottingham,E06000018,2020-05-27,3,958,3,958,,
ltla,Nottingham,E06000018,2020-05-26,5,955,5,955,,
ltla,Nottingham,E06000018,2020-05-25,11,950,11,950,,
ltla,Nottingham,E06000018,2020-05-24,9,939,9,939,,
ltla,Nottingham,E06000018,2020-05-23,5,930,5,930,,
ltla,Nottingham,E06000018,2020-05-22,8,925,8,925,,
ltla,Nottingham,E06000018,2020-05-21,8,917,8,917,,
ltla,Nottingham,E06000018,2020-05-20,12,909,12,909,,
ltla,Nottingham,E06000018,2020-05-19,12,897,12,897,,
ltla,Nottingham,E06000018,2020-05-18,8,885,8,885,,
ltla,Nottingham,E06000018,2020-05-17,5,877,5,877,,
ltla,Nottingham,E06000018,2020-05-16,4,872,4,872,,
ltla,Nottingham,E06000018,2020-05-15,5,868,5,868,,
ltla,Nottingham,E06000018,2020-05-14,7,863,7,863,,
ltla,Nottingham,E06000018,2020-05-13,13,856,13,856,,
ltla,Nottingham,E06000018,2020-05-12,12,843,12,843,,
ltla,Nottingham,E06000018,2020-05-11,10,831,10,831,,
ltla,Nottingham,E06000018,2020-05-10,2,821,2,821,,
ltla,Nottingham,E06000018,2020-05-09,5,819,5,819,,
ltla,Nottingham,E06000018,2020-05-08,8,814,8,814,,
ltla,Nottingham,E06000018,2020-05-07,6,806,6,806,,
ltla,Nottingham,E06000018,2020-05-06,9,800,9,800,,
ltla,Nottingham,E06000018,2020-05-05,17,791,17,791,,
ltla,Nottingham,E06000018,2020-05-04,17,774,17,774,,
ltla,Nottingham,E06000018,2020-05-03,9,757,9,757,,
ltla,Nottingham,E06000018,2020-05-02,12,748,12,748,,
ltla,Nottingham,E06000018,2020-05-01,27,736,27,736,,
ltla,Nottingham,E06000018,2020-04-30,20,709,20,709,,
ltla,Nottingham,E06000018,2020-04-29,12,689,12,689,,
ltla,Nottingham,E06000018,2020-04-28,15,677,15,677,,
ltla,Nottingham,E06000018,2020-04-27,28,662,28,662,,
ltla,Nottingham,E06000018,2020-04-26,10,634,10,634,,
ltla,Nottingham,E06000018,2020-04-25,8,624,8,624,,
ltla,Nottingham,E06000018,2020-04-24,33,616,33,616,,
ltla,Nottingham,E06000018,2020-04-23,28,583,28,583,,
ltla,Nottingham,E06000018,2020-04-22,44,555,44,555,,
ltla,Nottingham,E06000018,2020-04-21,32,511,32,511,,
ltla,Nottingham,E06000018,2020-04-20,19,479,19,479,,
ltla,Nottingham,E06000018,2020-04-19,24,460,24,460,,
ltla,Nottingham,E06000018,2020-04-18,10,436,10,436,,
ltla,Nottingham,E06000018,2020-04-17,30,426,30,426,,
ltla,Nottingham,E06000018,2020-04-16,24,396,24,396,,
ltla,Nottingham,E06000018,2020-04-15,16,372,16,372,,
ltla,Nottingham,E06000018,2020-04-14,12,356,12,356,,
ltla,Nottingham,E06000018,2020-04-13,16,344,16,344,,
ltla,Nottingham,E06000018,2020-04-12,18,328,18,328,,
ltla,Nottingham,E06000018,2020-04-11,12,310,12,310,,
ltla,Nottingham,E06000018,2020-04-10,14,298,14,298,,
ltla,Nottingham,E06000018,2020-04-09,12,284,12,284,,
ltla,Nottingham,E06000018,2020-04-08,16,272,16,272,,
ltla,Nottingham,E06000018,2020-04-07,23,256,23,256,,
ltla,Nottingham,E06000018,2020-04-06,21,233,21,233,,
ltla,Nottingham,E06000018,2020-04-05,11,212,11,212,,
ltla,Nottingham,E06000018,2020-04-04,15,201,15,201,,
ltla,Nottingham,E06000018,2020-04-03,16,186,16,186,,
ltla,Nottingham,E06000018,2020-04-02,20,170,20,170,,
ltla,Nottingham,E06000018,2020-04-01,16,150,16,150,,
ltla,Nottingham,E06000018,2020-03-31,15,134,15,134,,
ltla,Nottingham,E06000018,2020-03-30,11,119,11,119,,
ltla,Nottingham,E06000018,2020-03-29,7,108,7,108,,
ltla,Nottingham,E06000018,2020-03-28,4,101,4,101,,
ltla,Nottingham,E06000018,2020-03-27,9,97,9,97,,
ltla,Nottingham,E06000018,2020-03-26,16,88,16,88,,
ltla,Nottingham,E06000018,2020-03-25,9,72,9,72,,
ltla,Nottingham,E06000018,2020-03-24,7,63,7,63,,
ltla,Nottingham,E06000018,2020-03-23,5,56,5,56,,
ltla,Nottingham,E06000018,2020-03-22,9,51,9,51,,
ltla,Nottingham,E06000018,2020-03-21,6,42,6,42,,
ltla,Nottingham,E06000018,2020-03-20,7,36,7,36,,
ltla,Nottingham,E06000018,2020-03-19,4,29,4,29,,
ltla,Nottingham,E06000018,2020-03-18,2,25,2,25,,
ltla,Nottingham,E06000018,2020-03-17,5,23,5,23,,
ltla,Nottingham,E06000018,2020-03-16,1,18,1,18,,
ltla,Nottingham,E06000018,2020-03-15,2,17,2,17,,
ltla,Nottingham,E06000018,2020-03-14,1,15,1,15,,
ltla,Nottingham,E06000018,2020-03-13,4,14,4,14,,
ltla,Nottingham,E06000018,2020-03-12,3,10,3,10,,
ltla,Nottingham,E06000018,2020-03-11,0,7,0,7,,
ltla,Nottingham,E06000018,2020-03-10,3,7,3,7,,
ltla,Nottingham,E06000018,2020-03-09,1,4,1,4,,
ltla,Nottingham,E06000018,2020-03-08,0,3,0,3,,
ltla,Nottingham,E06000018,2020-03-07,1,3,1,3,,
ltla,Nottingham,E06000018,2020-03-06,0,2,0,2,,
ltla,Nottingham,E06000018,2020-03-05,1,2,1,2,,
ltla,Nottingham,E06000018,2020-03-04,0,1,0,1,,
ltla,Nottingham,E06000018,2020-03-03,0,1,0,1,,
ltla,Nottingham,E06000018,2020-03-02,0,1,0,1,,
ltla,Nottingham,E06000018,2020-03-01,0,1,0,1,,
ltla,Nottingham,E06000018,2020-02-29,0,1,0,1,,
ltla,Nottingham,E06000018,2020-02-28,1,1,1,1,,
