areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
region,London,E12000007,2021-02-22,1045,706854,1038,705888,7,966
region,London,E12000007,2021-02-21,763,705809,760,704850,3,959
region,London,E12000007,2021-02-20,823,705046,819,704090,4,956
region,London,E12000007,2021-02-19,1060,704223,1053,703271,7,952
region,London,E12000007,2021-02-18,1144,703163,1137,702218,7,945
region,London,E12000007,2021-02-17,1129,702019,1126,701081,3,938
region,London,E12000007,2021-02-16,1231,700890,1225,699955,6,935
region,London,E12000007,2021-02-15,1427,699659,1422,698730,5,929
region,London,E12000007,2021-02-14,915,698232,912,697308,3,924
region,London,E12000007,2021-02-13,897,697317,895,696396,2,921
region,London,E12000007,2021-02-12,1315,696420,1308,695501,7,919
region,London,E12000007,2021-02-11,1485,695105,1479,694193,6,912
region,London,E12000007,2021-02-10,1575,693620,1569,692714,6,906
region,London,E12000007,2021-02-09,1704,692045,1698,691145,6,900
region,London,E12000007,2021-02-08,1860,690341,1848,689447,12,894
region,London,E12000007,2021-02-07,1383,688481,1379,687599,4,882
region,London,E12000007,2021-02-06,1591,687098,1586,686220,5,878
region,London,E12000007,2021-02-05,2186,685507,2176,684634,10,873
region,London,E12000007,2021-02-04,2538,683321,2528,682458,10,863
region,London,E12000007,2021-02-03,2779,680783,2771,679930,8,853
region,London,E12000007,2021-02-02,3020,678004,3015,677159,5,845
region,London,E12000007,2021-02-01,3376,674984,3364,674144,12,840
region,London,E12000007,2021-01-31,2288,671608,2286,670780,2,828
region,London,E12000007,2021-01-30,2715,669320,2711,668494,4,826
region,London,E12000007,2021-01-29,3498,666605,3491,665783,7,822
region,London,E12000007,2021-01-28,3972,663107,3961,662292,11,815
region,London,E12000007,2021-01-27,4314,659135,4303,658331,11,804
region,London,E12000007,2021-01-26,4293,654821,4281,654028,12,793
region,London,E12000007,2021-01-25,5104,650528,5096,649747,8,781
region,London,E12000007,2021-01-24,3199,645424,3194,644651,5,773
region,London,E12000007,2021-01-23,4259,642225,4253,641457,6,768
region,London,E12000007,2021-01-22,5740,637966,5728,637204,12,762
region,London,E12000007,2021-01-21,5944,632226,5934,631476,10,750
region,London,E12000007,2021-01-20,6377,626282,6366,625542,11,740
region,London,E12000007,2021-01-19,7213,619905,7203,619176,10,729
region,London,E12000007,2021-01-18,8516,612692,8496,611973,20,719
region,London,E12000007,2021-01-17,5523,604176,5513,603477,10,699
region,London,E12000007,2021-01-16,6311,598653,6306,597964,5,689
region,London,E12000007,2021-01-15,8397,592342,8387,591658,10,684
region,London,E12000007,2021-01-14,9159,583945,9145,583271,14,674
region,London,E12000007,2021-01-13,9510,574786,9502,574126,8,660
region,London,E12000007,2021-01-12,10081,565276,10058,564624,23,652
region,London,E12000007,2021-01-11,11844,555195,11821,554566,23,629
region,London,E12000007,2021-01-10,7641,543351,7637,542745,4,606
region,London,E12000007,2021-01-09,8960,535710,8948,535108,12,602
region,London,E12000007,2021-01-08,10770,526750,10760,526160,10,590
region,London,E12000007,2021-01-07,12354,515980,12344,515400,10,580
region,London,E12000007,2021-01-06,13885,503626,13864,503056,21,570
region,London,E12000007,2021-01-05,14895,489741,14876,489192,19,549
region,London,E12000007,2021-01-04,17652,474846,17627,474316,25,530
region,London,E12000007,2021-01-03,13397,457194,13392,456689,5,505
region,London,E12000007,2021-01-02,13941,443797,13923,443297,18,500
region,London,E12000007,2021-01-01,6889,429856,6885,429374,4,482
region,London,E12000007,2020-12-31,12667,422967,12654,422489,13,478
region,London,E12000007,2020-12-30,17658,410300,17638,409835,20,465
region,London,E12000007,2020-12-29,20265,392642,20243,392197,22,445
region,London,E12000007,2020-12-28,10880,372377,10873,371954,7,423
region,London,E12000007,2020-12-27,13364,361497,13356,361081,8,416
region,London,E12000007,2020-12-26,12085,348133,12074,347725,11,408
region,London,E12000007,2020-12-25,4413,336048,4409,335651,4,397
region,London,E12000007,2020-12-24,9594,331635,9587,331242,7,393
region,London,E12000007,2020-12-23,12532,322041,12522,321655,10,386
region,London,E12000007,2020-12-22,13569,309509,13556,309133,13,376
region,London,E12000007,2020-12-21,13495,295940,13483,295577,12,363
region,London,E12000007,2020-12-20,9078,282445,9070,282094,8,351
region,London,E12000007,2020-12-19,7289,273367,7285,273024,4,343
region,London,E12000007,2020-12-18,11002,266078,10990,265739,12,339
region,London,E12000007,2020-12-17,10317,255076,10306,254749,11,327
region,London,E12000007,2020-12-16,10165,244759,10155,244443,10,316
region,London,E12000007,2020-12-15,8974,234594,8970,234288,4,306
region,London,E12000007,2020-12-14,8438,225620,8435,225318,3,302
region,London,E12000007,2020-12-13,5571,217182,5568,216883,3,299
region,London,E12000007,2020-12-12,4749,211611,4740,211315,9,296
region,London,E12000007,2020-12-11,5538,206862,5535,206575,3,287
region,London,E12000007,2020-12-10,5080,201324,5074,201040,6,284
region,London,E12000007,2020-12-09,4462,196244,4458,195966,4,278
region,London,E12000007,2020-12-08,3759,191782,3754,191508,5,274
region,London,E12000007,2020-12-07,3749,188023,3746,187754,3,269
region,London,E12000007,2020-12-06,2445,184274,2445,184008,0,266
region,London,E12000007,2020-12-05,2277,181829,2276,181563,1,266
region,London,E12000007,2020-12-04,2964,179552,2960,179287,4,265
region,London,E12000007,2020-12-03,2487,176588,2485,176327,2,261
region,London,E12000007,2020-12-02,2839,174101,2833,173842,6,259
region,London,E12000007,2020-12-01,2489,171262,2488,171009,1,253
region,London,E12000007,2020-11-30,2720,168773,2716,168521,4,252
region,London,E12000007,2020-11-29,1670,166053,1669,165805,1,248
region,London,E12000007,2020-11-28,1654,164383,1654,164136,0,247
region,London,E12000007,2020-11-27,2234,162729,2230,162482,4,247
region,London,E12000007,2020-11-26,2092,160495,2092,160252,0,243
region,London,E12000007,2020-11-25,2265,158403,2265,158160,0,243
region,London,E12000007,2020-11-24,2179,156138,2178,155895,1,243
region,London,E12000007,2020-11-23,2430,153959,2424,153717,6,242
region,London,E12000007,2020-11-22,1508,151529,1508,151293,0,236
region,London,E12000007,2020-11-21,1514,150021,1512,149785,2,236
region,London,E12000007,2020-11-20,2152,148507,2148,148273,4,234
region,London,E12000007,2020-11-19,2212,146355,2209,146125,3,230
region,London,E12000007,2020-11-18,2488,144143,2486,143916,2,227
region,London,E12000007,2020-11-17,2597,141655,2596,141430,1,225
region,London,E12000007,2020-11-16,3117,139058,3115,138834,2,224
region,London,E12000007,2020-11-15,1830,135941,1828,135719,2,222
region,London,E12000007,2020-11-14,1960,134111,1960,133891,0,220
region,London,E12000007,2020-11-13,2744,132151,2741,131931,3,220
region,London,E12000007,2020-11-12,2890,129407,2887,129190,3,217
region,London,E12000007,2020-11-11,2961,126517,2958,126303,3,214
region,London,E12000007,2020-11-10,2776,123556,2774,123345,2,211
region,London,E12000007,2020-11-09,3128,120780,3125,120571,3,209
region,London,E12000007,2020-11-08,1792,117652,1789,117446,3,206
region,London,E12000007,2020-11-07,1667,115860,1667,115657,0,203
region,London,E12000007,2020-11-06,2145,114193,2144,113990,1,203
region,London,E12000007,2020-11-05,2115,112048,2112,111846,3,202
region,London,E12000007,2020-11-04,2084,109933,2081,109734,3,199
region,London,E12000007,2020-11-03,2162,107849,2158,107653,4,196
region,London,E12000007,2020-11-02,2965,105687,2962,105495,3,192
region,London,E12000007,2020-11-01,1226,102722,1222,102533,4,189
region,London,E12000007,2020-10-31,1403,101496,1403,101311,0,185
region,London,E12000007,2020-10-30,1895,100093,1894,99908,1,185
region,London,E12000007,2020-10-29,2030,98198,2029,98014,1,184
region,London,E12000007,2020-10-28,1996,96168,1995,95985,1,183
region,London,E12000007,2020-10-27,2111,94172,2107,93990,4,182
region,London,E12000007,2020-10-26,2561,92061,2558,91883,3,178
region,London,E12000007,2020-10-25,1303,89500,1302,89325,1,175
region,London,E12000007,2020-10-24,1458,88197,1457,88023,1,174
region,London,E12000007,2020-10-23,2043,86739,2042,86566,1,173
region,London,E12000007,2020-10-22,2200,84696,2200,84524,0,172
region,London,E12000007,2020-10-21,2376,82496,2376,82324,0,172
region,London,E12000007,2020-10-20,2336,80120,2332,79948,4,172
region,London,E12000007,2020-10-19,2359,77784,2359,77616,0,168
region,London,E12000007,2020-10-18,1308,75425,1304,75257,4,168
region,London,E12000007,2020-10-17,1117,74117,1114,73953,3,164
region,London,E12000007,2020-10-16,1685,73000,1679,72839,6,161
region,London,E12000007,2020-10-15,1740,71315,1737,71160,3,155
region,London,E12000007,2020-10-14,1638,69575,1636,69423,2,152
region,London,E12000007,2020-10-13,1440,67937,1434,67787,6,150
region,London,E12000007,2020-10-12,1590,66497,1585,66353,5,144
region,London,E12000007,2020-10-11,745,64907,745,64768,0,139
region,London,E12000007,2020-10-10,881,64162,881,64023,0,139
region,London,E12000007,2020-10-09,1362,63281,1356,63142,6,139
region,London,E12000007,2020-10-08,1481,61919,1481,61786,0,133
region,London,E12000007,2020-10-07,1425,60438,1423,60305,2,133
region,London,E12000007,2020-10-06,1168,59013,1168,58882,0,131
region,London,E12000007,2020-10-05,1298,57845,1297,57714,1,131
region,London,E12000007,2020-10-04,834,56547,834,56417,0,130
region,London,E12000007,2020-10-03,800,55713,797,55583,3,130
region,London,E12000007,2020-10-02,1040,54913,1038,54786,2,127
region,London,E12000007,2020-10-01,1076,53873,1075,53748,1,125
region,London,E12000007,2020-09-30,1006,52797,1003,52673,3,124
region,London,E12000007,2020-09-29,705,51791,699,51670,6,121
region,London,E12000007,2020-09-28,744,51086,740,50971,4,115
region,London,E12000007,2020-09-27,535,50342,534,50231,1,111
region,London,E12000007,2020-09-26,552,49807,552,49697,0,110
region,London,E12000007,2020-09-25,607,49255,606,49145,1,110
region,London,E12000007,2020-09-24,602,48648,600,48539,2,109
region,London,E12000007,2020-09-23,658,48046,657,47939,1,107
region,London,E12000007,2020-09-22,525,47388,523,47282,2,106
region,London,E12000007,2020-09-21,434,46863,431,46759,3,104
region,London,E12000007,2020-09-20,415,46429,413,46328,2,101
region,London,E12000007,2020-09-19,342,46014,342,45915,0,99
region,London,E12000007,2020-09-18,386,45672,382,45573,4,99
region,London,E12000007,2020-09-17,328,45286,325,45191,3,95
region,London,E12000007,2020-09-16,294,44958,293,44866,1,92
region,London,E12000007,2020-09-15,272,44664,268,44573,4,91
region,London,E12000007,2020-09-14,304,44392,301,44305,3,87
region,London,E12000007,2020-09-13,112,44088,112,44004,0,84
region,London,E12000007,2020-09-12,232,43976,232,43892,0,84
region,London,E12000007,2020-09-11,335,43744,332,43660,3,84
region,London,E12000007,2020-09-10,397,43409,396,43328,1,81
region,London,E12000007,2020-09-09,347,43012,344,42932,3,80
region,London,E12000007,2020-09-08,351,42665,349,42588,2,77
region,London,E12000007,2020-09-07,464,42314,463,42239,1,75
region,London,E12000007,2020-09-06,209,41850,209,41776,0,74
region,London,E12000007,2020-09-05,271,41641,270,41567,1,74
region,London,E12000007,2020-09-04,359,41370,358,41297,1,73
region,London,E12000007,2020-09-03,348,41011,346,40939,2,72
region,London,E12000007,2020-09-02,343,40663,337,40593,6,70
region,London,E12000007,2020-09-01,316,40320,315,40256,1,64
region,London,E12000007,2020-08-31,217,40004,217,39941,0,63
region,London,E12000007,2020-08-30,132,39787,132,39724,0,63
region,London,E12000007,2020-08-29,139,39655,138,39592,1,63
region,London,E12000007,2020-08-28,223,39516,221,39454,2,62
region,London,E12000007,2020-08-27,232,39293,231,39233,1,60
region,London,E12000007,2020-08-26,165,39061,164,39002,1,59
region,London,E12000007,2020-08-25,170,38896,169,38838,1,58
region,London,E12000007,2020-08-24,198,38726,198,38669,0,57
region,London,E12000007,2020-08-23,141,38528,141,38471,0,57
region,London,E12000007,2020-08-22,120,38387,120,38330,0,57
region,London,E12000007,2020-08-21,170,38267,169,38210,1,57
region,London,E12000007,2020-08-20,208,38097,206,38041,2,56
region,London,E12000007,2020-08-19,154,37889,154,37835,0,54
region,London,E12000007,2020-08-18,184,37735,183,37681,1,54
region,London,E12000007,2020-08-17,190,37551,190,37498,0,53
region,London,E12000007,2020-08-16,88,37361,87,37308,1,53
region,London,E12000007,2020-08-15,106,37273,106,37221,0,52
region,London,E12000007,2020-08-14,131,37167,128,37115,3,52
region,London,E12000007,2020-08-13,126,37036,126,36987,0,49
region,London,E12000007,2020-08-12,165,36910,163,36861,2,49
region,London,E12000007,2020-08-11,150,36745,149,36698,1,47
region,London,E12000007,2020-08-10,147,36595,145,36549,2,46
region,London,E12000007,2020-08-09,69,36448,68,36404,1,44
region,London,E12000007,2020-08-08,56,36379,55,36336,1,43
region,London,E12000007,2020-08-07,126,36323,124,36281,2,42
region,London,E12000007,2020-08-06,108,36197,105,36157,3,40
region,London,E12000007,2020-08-05,119,36089,114,36052,5,37
region,London,E12000007,2020-08-04,106,35970,104,35938,2,32
region,London,E12000007,2020-08-03,89,35864,89,35834,0,30
region,London,E12000007,2020-08-02,76,35775,75,35745,1,30
region,London,E12000007,2020-08-01,59,35699,59,35670,0,29
region,London,E12000007,2020-07-31,77,35640,75,35611,2,29
region,London,E12000007,2020-07-30,104,35563,102,35536,2,27
region,London,E12000007,2020-07-29,103,35459,102,35434,1,25
region,London,E12000007,2020-07-28,100,35356,99,35332,1,24
region,London,E12000007,2020-07-27,101,35256,100,35233,1,23
region,London,E12000007,2020-07-26,64,35155,64,35133,0,22
region,London,E12000007,2020-07-25,57,35091,57,35069,0,22
region,London,E12000007,2020-07-24,84,35034,81,35012,3,22
region,London,E12000007,2020-07-23,70,34950,70,34931,0,19
region,London,E12000007,2020-07-22,85,34880,82,34861,3,19
region,London,E12000007,2020-07-21,81,34795,81,34779,0,16
region,London,E12000007,2020-07-20,102,34714,99,34698,3,16
region,London,E12000007,2020-07-19,42,34612,41,34599,1,13
region,London,E12000007,2020-07-18,48,34570,47,34558,1,12
region,London,E12000007,2020-07-17,48,34522,48,34511,0,11
region,London,E12000007,2020-07-16,70,34474,70,34463,0,11
region,London,E12000007,2020-07-15,76,34404,76,34393,0,11
region,London,E12000007,2020-07-14,63,34328,63,34317,0,11
region,London,E12000007,2020-07-13,85,34265,85,34254,0,11
region,London,E12000007,2020-07-12,38,34180,38,34169,0,11
region,London,E12000007,2020-07-11,20,34142,20,34131,0,11
region,London,E12000007,2020-07-10,39,34122,39,34111,0,11
region,London,E12000007,2020-07-09,54,34083,53,34072,1,11
region,London,E12000007,2020-07-08,59,34029,57,34019,2,10
region,London,E12000007,2020-07-07,60,33970,60,33962,0,8
region,London,E12000007,2020-07-06,55,33910,54,33902,1,8
region,London,E12000007,2020-07-05,52,33855,51,33848,1,7
region,London,E12000007,2020-07-04,32,33803,32,33797,0,6
region,London,E12000007,2020-07-03,38,33771,37,33765,1,6
region,London,E12000007,2020-07-02,43,33733,40,33728,3,5
region,London,E12000007,2020-07-01,43,33690,42,33688,1,2
region,London,E12000007,2020-06-30,52,33647,52,33646,0,1
region,London,E12000007,2020-06-29,59,33595,58,33594,1,1
region,London,E12000007,2020-06-28,22,33536,22,33536,,
region,London,E12000007,2020-06-27,32,33514,32,33514,,
region,London,E12000007,2020-06-26,48,33482,48,33482,,
region,London,E12000007,2020-06-25,58,33434,58,33434,,
region,London,E12000007,2020-06-24,46,33376,46,33376,,
region,London,E12000007,2020-06-23,50,33330,50,33330,,
region,London,E12000007,2020-06-22,53,33280,53,33280,,
region,London,E12000007,2020-06-21,26,33227,26,33227,,
region,London,E12000007,2020-06-20,29,33201,29,33201,,
region,London,E12000007,2020-06-19,38,33172,38,33172,,
region,London,E12000007,2020-06-18,47,33134,47,33134,,
region,London,E12000007,2020-06-17,42,33087,42,33087,,
region,London,E12000007,2020-06-16,47,33045,47,33045,,
region,London,E12000007,2020-06-15,40,32998,40,32998,,
region,London,E12000007,2020-06-14,30,32958,30,32958,,
region,London,E12000007,2020-06-13,39,32928,39,32928,,
region,London,E12000007,2020-06-12,53,32889,53,32889,,
region,London,E12000007,2020-06-11,46,32836,46,32836,,
region,London,E12000007,2020-06-10,52,32790,52,32790,,
region,London,E12000007,2020-06-09,71,32738,71,32738,,
region,London,E12000007,2020-06-08,55,32667,55,32667,,
region,London,E12000007,2020-06-07,45,32612,45,32612,,
region,London,E12000007,2020-06-06,46,32567,46,32567,,
region,London,E12000007,2020-06-05,46,32521,46,32521,,
region,London,E12000007,2020-06-04,57,32475,57,32475,,
region,London,E12000007,2020-06-03,78,32418,78,32418,,
region,London,E12000007,2020-06-02,50,32340,50,32340,,
region,London,E12000007,2020-06-01,50,32290,50,32290,,
region,London,E12000007,2020-05-31,37,32240,37,32240,,
region,London,E12000007,2020-05-30,38,32203,38,32203,,
region,London,E12000007,2020-05-29,57,32165,57,32165,,
region,London,E12000007,2020-05-28,74,32108,74,32108,,
region,London,E12000007,2020-05-27,83,32034,83,32034,,
region,London,E12000007,2020-05-26,64,31951,64,31951,,
region,London,E12000007,2020-05-25,58,31887,58,31887,,
region,London,E12000007,2020-05-24,51,31829,51,31829,,
region,London,E12000007,2020-05-23,64,31778,64,31778,,
region,London,E12000007,2020-05-22,86,31714,86,31714,,
region,London,E12000007,2020-05-21,157,31628,157,31628,,
region,London,E12000007,2020-05-20,141,31471,141,31471,,
region,London,E12000007,2020-05-19,128,31330,128,31330,,
region,London,E12000007,2020-05-18,113,31202,113,31202,,
region,London,E12000007,2020-05-17,79,31089,79,31089,,
region,London,E12000007,2020-05-16,74,31010,74,31010,,
region,London,E12000007,2020-05-15,132,30936,132,30936,,
region,London,E12000007,2020-05-14,159,30804,159,30804,,
region,London,E12000007,2020-05-13,203,30645,203,30645,,
region,London,E12000007,2020-05-12,191,30442,191,30442,,
region,London,E12000007,2020-05-11,160,30251,160,30251,,
region,London,E12000007,2020-05-10,123,30091,123,30091,,
region,London,E12000007,2020-05-09,128,29968,128,29968,,
region,London,E12000007,2020-05-08,208,29840,208,29840,,
region,London,E12000007,2020-05-07,273,29632,273,29632,,
region,London,E12000007,2020-05-06,267,29359,267,29359,,
region,London,E12000007,2020-05-05,216,29092,216,29092,,
region,London,E12000007,2020-05-04,245,28876,245,28876,,
region,London,E12000007,2020-05-03,170,28631,170,28631,,
region,London,E12000007,2020-05-02,248,28461,248,28461,,
region,London,E12000007,2020-05-01,355,28213,355,28213,,
region,London,E12000007,2020-04-30,426,27858,426,27858,,
region,London,E12000007,2020-04-29,432,27432,432,27432,,
region,London,E12000007,2020-04-28,311,27000,311,27000,,
region,London,E12000007,2020-04-27,418,26689,418,26689,,
region,London,E12000007,2020-04-26,310,26271,310,26271,,
region,London,E12000007,2020-04-25,332,25961,332,25961,,
region,London,E12000007,2020-04-24,375,25629,375,25629,,
region,London,E12000007,2020-04-23,520,25254,520,25254,,
region,London,E12000007,2020-04-22,399,24734,399,24734,,
region,London,E12000007,2020-04-21,463,24335,463,24335,,
region,London,E12000007,2020-04-20,425,23872,425,23872,,
region,London,E12000007,2020-04-19,398,23447,398,23447,,
region,London,E12000007,2020-04-18,401,23049,401,23049,,
region,London,E12000007,2020-04-17,577,22648,577,22648,,
region,London,E12000007,2020-04-16,574,22071,574,22071,,
region,London,E12000007,2020-04-15,657,21497,657,21497,,
region,London,E12000007,2020-04-14,600,20840,600,20840,,
region,London,E12000007,2020-04-13,601,20240,601,20240,,
region,London,E12000007,2020-04-12,502,19639,502,19639,,
region,London,E12000007,2020-04-11,518,19137,518,19137,,
region,London,E12000007,2020-04-10,622,18619,622,18619,,
region,London,E12000007,2020-04-09,791,17997,791,17997,,
region,London,E12000007,2020-04-08,867,17206,867,17206,,
region,London,E12000007,2020-04-07,946,16339,946,16339,,
region,London,E12000007,2020-04-06,858,15393,858,15393,,
region,London,E12000007,2020-04-05,636,14535,636,14535,,
region,London,E12000007,2020-04-04,765,13899,765,13899,,
region,London,E12000007,2020-04-03,985,13134,985,13134,,
region,London,E12000007,2020-04-02,1063,12149,1063,12149,,
region,London,E12000007,2020-04-01,977,11086,977,11086,,
region,London,E12000007,2020-03-31,935,10109,935,10109,,
region,London,E12000007,2020-03-30,848,9174,848,9174,,
region,London,E12000007,2020-03-29,596,8326,596,8326,,
region,London,E12000007,2020-03-28,577,7730,577,7730,,
region,London,E12000007,2020-03-27,818,7153,818,7153,,
region,London,E12000007,2020-03-26,740,6335,740,6335,,
region,London,E12000007,2020-03-25,752,5595,752,5595,,
region,London,E12000007,2020-03-24,636,4843,636,4843,,
region,London,E12000007,2020-03-23,685,4207,685,4207,,
region,London,E12000007,2020-03-22,439,3522,439,3522,,
region,London,E12000007,2020-03-21,348,3083,348,3083,,
region,London,E12000007,2020-03-20,424,2735,424,2735,,
region,London,E12000007,2020-03-19,332,2311,332,2311,,
region,London,E12000007,2020-03-18,357,1979,357,1979,,
region,London,E12000007,2020-03-17,310,1622,310,1622,,
region,London,E12000007,2020-03-16,237,1312,237,1312,,
region,London,E12000007,2020-03-15,165,1075,165,1075,,
region,London,E12000007,2020-03-14,149,910,149,910,,
region,London,E12000007,2020-03-13,138,761,138,761,,
region,London,E12000007,2020-03-12,167,623,167,623,,
region,London,E12000007,2020-03-11,183,456,183,456,,
region,London,E12000007,2020-03-10,95,273,95,273,,
region,London,E12000007,2020-03-09,54,178,54,178,,
region,London,E12000007,2020-03-08,22,124,22,124,,
region,London,E12000007,2020-03-07,14,102,14,102,,
region,London,E12000007,2020-03-06,23,88,23,88,,
region,London,E12000007,2020-03-05,13,65,13,65,,
region,London,E12000007,2020-03-04,15,52,15,52,,
region,London,E12000007,2020-03-03,6,37,6,37,,
region,London,E12000007,2020-03-02,12,31,12,31,,
region,London,E12000007,2020-03-01,3,19,3,19,,
region,London,E12000007,2020-02-29,1,16,1,16,,
region,London,E12000007,2020-02-28,0,15,0,15,,
region,London,E12000007,2020-02-27,1,15,1,15,,
region,London,E12000007,2020-02-26,0,14,0,14,,
region,London,E12000007,2020-02-25,1,14,1,14,,
region,London,E12000007,2020-02-24,1,13,1,13,,
region,London,E12000007,2020-02-23,3,12,3,12,,
region,London,E12000007,2020-02-22,0,9,0,9,,
region,London,E12000007,2020-02-21,1,9,1,9,,
region,London,E12000007,2020-02-20,0,8,0,8,,
region,London,E12000007,2020-02-19,0,8,0,8,,
region,London,E12000007,2020-02-18,0,8,0,8,,
region,London,E12000007,2020-02-17,1,8,1,8,,
region,London,E12000007,2020-02-16,0,7,0,7,,
region,London,E12000007,2020-02-15,0,7,0,7,,
region,London,E12000007,2020-02-14,0,7,0,7,,
region,London,E12000007,2020-02-13,1,7,1,7,,
region,London,E12000007,2020-02-12,0,6,0,6,,
region,London,E12000007,2020-02-11,4,6,4,6,,
region,London,E12000007,2020-02-10,1,2,1,2,,
region,London,E12000007,2020-02-09,0,1,0,1,,
region,London,E12000007,2020-02-08,0,1,0,1,,
region,London,E12000007,2020-02-07,0,1,0,1,,
region,London,E12000007,2020-02-06,0,1,0,1,,
region,London,E12000007,2020-02-05,0,1,0,1,,
region,London,E12000007,2020-02-04,0,1,0,1,,
region,London,E12000007,2020-02-03,1,1,1,1,,
